"ID","Date","Marché","Côté","Type d'ordre","Quantité","Prix","Total","Frais","Fee Currency","TWAP"
"9664093305","2022-08-21T22:05:02.202858+00:00","POLIS-PERP","sell","Market","1.2","0.4319","0.51828","0.00035191212","USD","false"
"9664093303","2022-08-21T22:05:02.202858+00:00","POLIS-PERP","sell","Market","137.6","0.43225","59.4776","0.0403852904","USD","false"
"9664093301","2022-08-21T22:05:02.202858+00:00","POLIS-PERP","sell","Market","208.1","0.43275","90.05527500000001","0.061147531725","USD","false"
"9664093299","2022-08-21T22:05:02.202858+00:00","POLIS-PERP","sell","Market","138.3","0.433075","59.89427250000001","0.0406682110275","USD","false"
"9664093297","2022-08-21T22:05:02.202858+00:00","POLIS-PERP","sell","Market","57.2","0.435125","24.88915","0.01689973285","USD","false"
"9664093295","2022-08-21T22:05:02.202858+00:00","POLIS-PERP","sell","Market","57.2","0.435125","24.88915","0.01689973285","USD","false"
"9663382140","2022-08-21T21:00:27.809110+00:00","POLIS-PERP","buy","Market","387.4","0.43775","169.58434999999997","0.11514777365","USD","false"
"9663382138","2022-08-21T21:00:27.809110+00:00","POLIS-PERP","buy","Market","908.1","0.4369","396.74889","0.26939249631","USD","false"
"9663382136","2022-08-21T21:00:27.809110+00:00","POLIS-PERP","buy","Market","0.2","0.436875","0.08737500000000001","0.000059327625","USD","false"
"9663382134","2022-08-21T21:00:27.809110+00:00","POLIS-PERP","buy","Market","492.6","0.436875","215.20462500000002","0.146123940375","USD","false"
"9663382132","2022-08-21T21:00:27.809110+00:00","POLIS-PERP","buy","Market","17.1","0.436175","7.4585925","0.0050643843075","USD","false"
"9660902702","2022-08-21T16:00:15.329516+00:00","FIDA-PERP","buy","Market","762","0.476","362.712","0.246281448","USD","false"
"9660902700","2022-08-21T16:00:15.329516+00:00","FIDA-PERP","buy","Market","894","0.4758","425.3652","0.2888229708","USD","false"
"9660082834","2022-08-21T14:08:35.650188+00:00","FTT-PERP","sell","Market","13","27.1965","353.5545","0.2400635055","USD","false"
"9660081891","2022-08-21T14:08:30.367263+00:00","ETH-PERP","sell","Market","0.16","1604.8","256.768","0.174345472","USD","false"
"9660078855","2022-08-21T14:08:15.048977+00:00","BTC-PERP","sell","Market","0.01","21357","213.57","0.14501403","USD","false"
"9659169184","2022-08-21T12:15:14.744892+00:00","DOGE-PERP","buy","Market","11731","0.0701615","823.0645565","0.5588608338635","USD","false"
"9658924614","2022-08-21T11:53:29.615790+00:00","ETH-PERP","buy","Market","0.16","1627","260.32","0.17675728","USD","false"
"9658915586","2022-08-21T11:52:48.112147+00:00","BTC-PERP","buy","Market","0.01","21527","215.27","0.14616833","USD","false"
"9658905854","2022-08-21T11:52:26.478374+00:00","FTT-PERP","buy","Limit","13","27.4705","357.11650000000003","0.069280601","USD","false"
"9658522250","2022-08-21T11:01:04.581605+00:00","ETH-PERP","sell","Market","0.158","1619.9","255.94420000000002","0.1737861118","USD","false"
"9658522248","2022-08-21T11:01:04.581605+00:00","ETH-PERP","sell","Market","0.001","1619.9","1.6199000000000001","0.0010999121","USD","false"
"9658522246","2022-08-21T11:01:04.581605+00:00","ETH-PERP","sell","Market","0.001","1619.9","1.6199000000000001","0.0010999121","USD","false"
"9658515648","2022-08-21T11:00:11.427807+00:00","FIDA-PERP","buy","Market","1084","0.4704","509.9136","0.3462313344","USD","false"
"9658515646","2022-08-21T11:00:11.427807+00:00","FIDA-PERP","buy","Market","800","0.4703","376.24","0.25546696","USD","false"
"9658238405","2022-08-21T10:24:14.948580+00:00","ETH-PERP","buy","Limit","0.16","1627.1","260.336","0.176768144","USD","false"
"9658126239","2022-08-21T10:11:39.031853+00:00","FTT-PERP","sell","Market","13","27.3165","355.1145","0.2411227455","USD","false"
"9658124268","2022-08-21T10:11:12.752938+00:00","BTC-PERP","sell","Market","0.01","21407","214.07","0.14535353","USD","false"
"9658119343","2022-08-21T10:10:38.047285+00:00","ETH-PERP","sell","Market","0.16","1612.6","258.01599999999996","0.175192864","USD","false"
"9657620211","2022-08-21T09:15:12.028533+00:00","CVX-PERP","buy","Market","56.1","5.2875","296.62874999999997","0.20141092125","USD","false"
"9657620209","2022-08-21T09:15:12.028533+00:00","CVX-PERP","buy","Market","100.5","5.2875","531.39375","0.36081635625","USD","false"
"9657046956","2022-08-21T08:21:03.882145+00:00","FXS-PERP","buy","Market","83.2","6.5425","544.336","0.369604144","USD","false"
"9657046954","2022-08-21T08:21:03.882145+00:00","FXS-PERP","buy","Market","3.8","6.54","24.852","0.016874508","USD","false"
"9657046952","2022-08-21T08:21:03.882145+00:00","FXS-PERP","buy","Market","55","6.54","359.7","0.2442363","USD","false"
"9657046192","2022-08-21T08:21:02.643951+00:00","TONCOIN-PERP","buy","Market","50.8","1.173","59.5884","0.0404605236","USD","false"
"9657046190","2022-08-21T08:21:02.643951+00:00","TONCOIN-PERP","buy","Market","308.8","1.173","362.22240000000005","0.2459490096","USD","false"
"9657046188","2022-08-21T08:21:02.643951+00:00","TONCOIN-PERP","buy","Market","88","1.173","103.224","0.070089096","USD","false"
"9657046186","2022-08-21T08:21:02.643951+00:00","TONCOIN-PERP","buy","Market","298.4","1.1725","349.874","0.237564446","USD","false"
"9656964008","2022-08-21T08:16:29.966763+00:00","ETH-PERP","buy","Market","0.16","1608.5","257.36","0.17474744","USD","false"
"9656963784","2022-08-21T08:16:28.682960+00:00","FTT-PERP","buy","Market","13","27.3275","355.2575","0.2412198425","USD","false"
"9656934849","2022-08-21T08:15:10.240782+00:00","DOGE-PERP","buy","Market","12726","0.0697475","887.6066850000001","0.602684939115","USD","false"
"9656383519","2022-08-21T07:45:09.753437+00:00","TONCOIN-PERP","sell","Market","213.4","1.159","247.3306","0.1679374774","USD","false"
"9656383517","2022-08-21T07:45:09.753437+00:00","TONCOIN-PERP","sell","Market","460.5","1.159","533.7195","0.3623955405","USD","false"
"9656383515","2022-08-21T07:45:09.753437+00:00","TONCOIN-PERP","sell","Market","15.7","1.1595","18.20415","0.01236061785","USD","false"
"9656383513","2022-08-21T07:45:09.753437+00:00","TONCOIN-PERP","sell","Market","12.2","1.1595","14.1459","0.0096050661","USD","false"
"9656383511","2022-08-21T07:45:09.753437+00:00","TONCOIN-PERP","sell","Market","0.1","1.1595","0.11595","0.00007873005","USD","false"
"9656383509","2022-08-21T07:45:09.753437+00:00","TONCOIN-PERP","sell","Market","44.1","1.1595","51.13395","0.03471995205","USD","false"
"9656261510","2022-08-21T07:30:09.316429+00:00","SCRT-PERP","buy","Market","380","1.1627","441.826","0.299999854","USD","false"
"9656261508","2022-08-21T07:30:09.316429+00:00","SCRT-PERP","buy","Market","370","1.1616","429.792","0.291828768","USD","false"
"9655703387","2022-08-21T06:30:11.560819+00:00","DOGE-PERP","sell","Market","12726","0.0680495","865.997937","0.588012599223","USD","false"
"9655472921","2022-08-21T06:00:11.019972+00:00","FIDA-PERP","sell","Market","1884","0.456","859.104","0.583331616","USD","false"
"9655169669","2022-08-21T05:15:06.604743+00:00","FIDA-PERP","sell","Market","458","0.4532","207.5656","0.1409370424","USD","false"
"9654259835","2022-08-21T03:00:12.087076+00:00","TONCOIN-PERP","buy","Market","242.3","1.179","285.67170000000004","0.1939710843","USD","false"
"9654259833","2022-08-21T03:00:12.087076+00:00","TONCOIN-PERP","buy","Market","258","1.1775","303.795","0.206276805","USD","false"
"9654259831","2022-08-21T03:00:12.087076+00:00","TONCOIN-PERP","buy","Market","310","1.1775","365.025","0.247851975","USD","false"
"9654057381","2022-08-21T02:30:09.549772+00:00","SCRT-PERP","buy","Market","257","1.1527","296.2439","0.2011496081","USD","false"
"9654057379","2022-08-21T02:30:09.549772+00:00","SCRT-PERP","buy","Market","262","1.15265","301.9943","0.2050541297","USD","false"
"9654057377","2022-08-21T02:30:09.549772+00:00","SCRT-PERP","buy","Market","320","1.1526","368.832","0.250436928","USD","false"
"9653157730","2022-08-21T00:30:09.206292+00:00","CVX-PERP","buy","Market","40.5","5.09","206.14499999999998","0.139972455","USD","false"
"9652938016","2022-08-21T00:14:19.804448+00:00","FIDA-PERP","sell","Market","314","0.4737","148.7418","0.1009956822","USD","false"
"9652938014","2022-08-21T00:14:19.804448+00:00","FIDA-PERP","sell","Market","416","0.4738","197.1008","0.1338314432","USD","false"
"9652938012","2022-08-21T00:14:19.804448+00:00","FIDA-PERP","sell","Market","800","0.4739","379.12","0.25742248","USD","false"
"9651924847","2022-08-20T22:20:54.045327+00:00","BTC-PERP","buy","Market","0.01","21154","211.54","0.14363566","USD","false"
"9651658470","2022-08-20T22:00:16.489461+00:00","FXS-PERP","sell","Market","142","6.32","897.44","0.60936176","USD","false"
"9651484849","2022-08-20T21:45:07.581663+00:00","DOGE-PERP","buy","Market","10453","0.070113","732.8911889999999","0.497633117331","USD","false"
"9651484847","2022-08-20T21:45:07.581663+00:00","DOGE-PERP","buy","Market","3092","0.070113","216.78939599999998","0.147199999884","USD","false"
"9650241330","2022-08-20T20:15:15.480570+00:00","FIDA-PERP","buy","Market","215","0.4604","98.98599999999999","0.067211494","USD","false"
"9650241328","2022-08-20T20:15:15.480570+00:00","FIDA-PERP","buy","Market","969","0.4603","446.03069999999997","0.3028548453","USD","false"
"9650241326","2022-08-20T20:15:15.480570+00:00","FIDA-PERP","buy","Market","4","0.4603","1.8412","0.0012501748","USD","false"
"9650241324","2022-08-20T20:15:15.480570+00:00","FIDA-PERP","buy","Market","800","0.4602","368.16","0.24998064","USD","false"
"9650049835","2022-08-20T20:00:24.211285+00:00","SCRT-PERP","sell","Market","406","1.1055","448.83299999999997","0.304757607","USD","false"
"9650049833","2022-08-20T20:00:24.211285+00:00","SCRT-PERP","sell","Market","113","1.1061","124.98930000000001","0.0848677347","USD","false"
"9650049831","2022-08-20T20:00:24.211285+00:00","SCRT-PERP","sell","Market","320","1.1061","353.952","0.240333408","USD","false"
"9649876986","2022-08-20T19:45:09.815200+00:00","FXS-PERP","sell","Market","22.2","6.47","143.634","0.097527486","USD","false"
"9649876984","2022-08-20T19:45:09.815200+00:00","FXS-PERP","sell","Market","0.3","6.475","1.9425","0.0013189575","USD","false"
"9649876982","2022-08-20T19:45:09.815200+00:00","FXS-PERP","sell","Market","108.1","6.475","699.9474999999999","0.4752643525","USD","false"
"9649433578","2022-08-20T19:16:32.084700+00:00","SECO-PERP","buy","Market","58","3.5638","206.7004","0.1403495716","USD","false"
"9649433576","2022-08-20T19:16:32.084700+00:00","SECO-PERP","buy","Market","103","3.5359","364.1977","0.2472902383","USD","false"
"9649077798","2022-08-20T19:00:13.322210+00:00","TONCOIN-PERP","sell","Market","224.7","1.165","261.7755","0.1777455645","USD","false"
"9649077796","2022-08-20T19:00:13.322210+00:00","TONCOIN-PERP","sell","Market","118.6","1.1655","138.2283","0.0938570157","USD","false"
"9649077794","2022-08-20T19:00:13.322210+00:00","TONCOIN-PERP","sell","Market","143.6","1.166","167.43759999999997","0.1136901304","USD","false"
"9649077792","2022-08-20T19:00:13.322210+00:00","TONCOIN-PERP","sell","Market","323.4","1.166","377.08439999999996","0.2560403076","USD","false"
"9648745403","2022-08-20T18:46:55.248901+00:00","CVX-PERP","buy","Market","26.1","5.0375","131.47875","0.08927407125","USD","false"
"9648745401","2022-08-20T18:46:55.248901+00:00","CVX-PERP","buy","Market","39.2","5.0375","197.47","0.13408213","USD","false"
"9648745399","2022-08-20T18:46:55.248901+00:00","CVX-PERP","buy","Market","70.4","5.0375","354.64","0.24080056","USD","false"
"9648511209","2022-08-20T18:30:09.861991+00:00","SCRT-PERP","sell","Market","178","1.1407","203.0446","0.1378672834","USD","false"
"9647777166","2022-08-20T17:15:15.080412+00:00","DOGE-PERP","sell","Market","2118","0.068549","145.186782","0.098581824978","USD","false"
"9647777164","2022-08-20T17:15:15.080412+00:00","DOGE-PERP","sell","Market","10","0.0685495","0.685495","0.000465451105","USD","false"
"9647777162","2022-08-20T17:15:15.080412+00:00","DOGE-PERP","sell","Market","8987","0.068555","616.103785","0.418334470015","USD","false"
"9647777160","2022-08-20T17:15:15.080412+00:00","DOGE-PERP","sell","Market","1","0.0685765","0.0685765","0.0000465634435","USD","false"
"9647777158","2022-08-20T17:15:15.080412+00:00","DOGE-PERP","sell","Market","2429","0.068577","166.573533","0.113103428907","USD","false"
"9647554579","2022-08-20T17:00:12.282770+00:00","DOGE-PERP","sell","Market","11478","0.068882","790.627596","0.536836137684","USD","false"
"9646612106","2022-08-20T15:09:00.179450+00:00","FIDA-PERP","sell","Market","441","0.4428","195.2748","0.1325915892","USD","false"
"9645567777","2022-08-20T13:00:12.393177+00:00","CVX-PERP","sell","Market","11.6","5.16","59.856","0.040642224","USD","false"
"9645567775","2022-08-20T13:00:12.393177+00:00","CVX-PERP","sell","Market","70","5.16","361.2","0.2452548","USD","false"
"9645567773","2022-08-20T13:00:12.393177+00:00","CVX-PERP","sell","Market","6.9","5.1625","35.621249999999996","0.02418682875","USD","false"
"9645567771","2022-08-20T13:00:12.393177+00:00","CVX-PERP","sell","Market","87.7","5.1625","452.75124999999997","0.30741809875","USD","false"
"9644228524","2022-08-20T10:10:49.561413+00:00","FIDA-PERP","sell","Market","675","0.4674","315.495","0.214221105","USD","false"
"9644228522","2022-08-20T10:10:49.561413+00:00","FIDA-PERP","sell","Market","801","0.4675","374.46750000000003","0.2542634325","USD","false"
"9644083540","2022-08-20T09:54:26.184969+00:00","SCRT-PERP","sell","Market","277","1.16515","322.74654999999996","0.21914490745","USD","false"
"9644083538","2022-08-20T09:54:26.184969+00:00","SCRT-PERP","sell","Market","315","1.1738","369.74699999999996","0.251058213","USD","false"
"9642801806","2022-08-20T07:15:09.477401+00:00","FIDA-PERP","buy","Market","315","0.4473","140.8995","0.0956707605","USD","false"
"9642801804","2022-08-20T07:15:09.477401+00:00","FIDA-PERP","buy","Market","802","0.4472","358.6544","0.2435263376","USD","false"
"9642801802","2022-08-20T07:15:09.477401+00:00","FIDA-PERP","buy","Market","800","0.4471","357.68","0.24286472","USD","false"
"9642651337","2022-08-20T07:00:13.016598+00:00","RUNE-PERP","buy","Market","26","2.1715","56.459","0.038335661","USD","false"
"9642651335","2022-08-20T07:00:13.016598+00:00","RUNE-PERP","buy","Market","301.6","2.1715","654.9244","0.4446936676","USD","false"
"9640979431","2022-08-20T04:15:09.515900+00:00","DOGE-PERP","buy","Market","8421","0.0700785","590.1310485","0.4006989819315","USD","false"
"9640979429","2022-08-20T04:15:09.515900+00:00","DOGE-PERP","buy","Market","3923","0.0700785","274.9179555","0.1866692917845","USD","false"
"9640438666","2022-08-20T03:15:07.900020+00:00","SCRT-PERP","buy","Market","448","1.12465","503.84319999999997","0.3421095328","USD","false"
"9640438664","2022-08-20T03:15:07.900020+00:00","SCRT-PERP","buy","Market","7","1.12465","7.8725499999999995","0.00534546145","USD","false"
"9640438662","2022-08-20T03:15:07.900020+00:00","SCRT-PERP","buy","Market","315","1.12465","354.26475","0.24054576525","USD","false"
"9640321151","2022-08-20T03:00:09.740589+00:00","SCRT-PERP","buy","Market","653","1.12365","733.74345","0.49821180255","USD","false"
"9634569129","2022-08-19T20:15:38.743439+00:00","TONCOIN-PERP","buy","Market","433","1.184","512.672","0.348104288","USD","false"
"9634569127","2022-08-19T20:15:38.743439+00:00","TONCOIN-PERP","buy","Market","300","1.183","354.90000000000003","0.2409771","USD","false"
"9632264767","2022-08-19T17:00:13.070782+00:00","CVX-PERP","buy","Market","25.4","5.4225","137.7315","0.0935196885","USD","false"
"9632046710","2022-08-19T16:45:19.660937+00:00","FXS-PERP","buy","Market","130.6","6.4","835.84","0.56753536","USD","false"
"9626338117","2022-08-19T10:32:40.892707+00:00","ETH-PERP","sell","Market","0.1","1735.4","173.54000000000002","0.11783366","USD","false"
"9626110927","2022-08-19T10:15:10.507662+00:00","TONCOIN-PERP","sell","Market","115.3","1.184","136.5152","0.0926938208","USD","false"
"9626110925","2022-08-19T10:15:10.507662+00:00","TONCOIN-PERP","sell","Market","3.4","1.184","4.0256","0.0027333824","USD","false"
"9626110923","2022-08-19T10:15:10.507662+00:00","TONCOIN-PERP","sell","Market","314.3","1.184","372.1312","0.2526770848","USD","false"
"9626110921","2022-08-19T10:15:10.507662+00:00","TONCOIN-PERP","sell","Market","300","1.184","355.2","0.2411808","USD","false"
"9624620957","2022-08-19T08:30:07.861006+00:00","FXS-PERP","sell","Market","26.4","6.05","159.72","0.10844988","USD","false"
"9618195151","2022-08-19T01:45:06.295677+00:00","TONCOIN-PERP","sell","Market","162.6","1.2055","196.0143","0.1330937097","USD","false"
"9618195149","2022-08-19T01:45:06.295677+00:00","TONCOIN-PERP","sell","Market","3","1.207","3.6210000000000004","0.002458659","USD","false"
"9618195147","2022-08-19T01:45:06.295677+00:00","TONCOIN-PERP","sell","Market","96.9","1.2075","117.00675000000001","0.07944758325","USD","false"
"9618195145","2022-08-19T01:45:06.295677+00:00","TONCOIN-PERP","sell","Market","279.9","1.2075","337.97925","0.22948791075","USD","false"
"9617593759","2022-08-19T01:15:10.534489+00:00","SCRT-PERP","sell","Market","358","1.2","429.59999999999997","0.2916984","USD","false"
"9617593757","2022-08-19T01:15:10.534489+00:00","SCRT-PERP","sell","Market","295","1.20005","354.01475","0.24037601525","USD","false"
"9616754726","2022-08-19T00:30:15.295300+00:00","RUNE-PERP","sell","Market","53.4","2.338","124.8492","0.0847726068","USD","false"
"9616754724","2022-08-19T00:30:15.295300+00:00","RUNE-PERP","sell","Market","274.2","2.338","641.0796","0.4352930484","USD","false"
"9616531414","2022-08-19T00:22:35.173176+00:00","ETH-PERP","sell","Limit","0.16","1817.2","290.752","0.056405888","USD","false"
"9616224870","2022-08-19T00:15:10.948696+00:00","SCRT-PERP","sell","Market","125","1.2392","154.9","0.1051771","USD","false"
"9615502339","2022-08-18T23:39:21.623168+00:00","FXS-PERP","sell","Market","6.3","6.2225","39.20175","0.02661798825","USD","false"
"9615502332","2022-08-18T23:39:21.623168+00:00","FXS-PERP","sell","Market","21.8","6.2225","135.6505","0.0921066895","USD","false"
"9615502330","2022-08-18T23:39:21.623168+00:00","FXS-PERP","sell","Market","60","6.225","373.5","0.2536065","USD","false"
"9615158100","2022-08-18T23:24:25.679541+00:00","BTC-PERP","sell","Limit","0.01","23160","231.6","0.0449304","USD","false"
"9615090167","2022-08-18T23:22:54.906236+00:00","FTT-PERP","sell","Limit","13","29.855","388.115","0.263530085","USD","false"
"9614820829","2022-08-18T23:19:45.625321+00:00","DOGE-PERP","buy","Market","7797","0.0743655","579.8278035","0.3937030785765","USD","false"
"9614790013","2022-08-18T23:19:29.906532+00:00","HOT-PERP","buy","Market","159400","0.002289","364.86659999999995","0.2477444214","USD","false"
"9614790011","2022-08-18T23:19:29.906532+00:00","HOT-PERP","buy","Market","100400","0.002288","229.7152","0.1559766208","USD","false"
"9614589527","2022-08-18T23:15:12.967279+00:00","FXS-PERP","buy","Market","54.5","6.0875","331.76875","0.22527098125","USD","false"
"9614589525","2022-08-18T23:15:12.967279+00:00","FXS-PERP","buy","Market","60","6.0875","365.25","0.24800475","USD","false"
"9614157471","2022-08-18T22:34:23.929284+00:00","FXS-PERP","buy","Market","23.8","6.0875","144.88250000000002","0.0983752175","USD","false"
"9614157469","2022-08-18T22:34:23.929284+00:00","FXS-PERP","buy","Market","74","6.085","450.29","0.30574691","USD","false"
"9614157467","2022-08-18T22:34:23.929284+00:00","FXS-PERP","buy","Market","10","6.085","60.85","0.04131715","USD","false"
"9614157465","2022-08-18T22:34:23.929284+00:00","FXS-PERP","buy","Market","10","6.085","60.85","0.04131715","USD","false"
"9612371326","2022-08-18T18:47:19.599460+00:00","CVX-PERP","buy","Market","27","5.79","156.33","0.10614807","USD","false"
"9612371324","2022-08-18T18:47:19.599460+00:00","CVX-PERP","buy","Market","58.4","5.79","338.13599999999997","0.229594344","USD","false"
"9611361510","2022-08-18T17:00:16.313137+00:00","DOGE-PERP","sell","Market","8663","0.0787275","682.0163325000001","0.4630890897675","USD","false"
"9611181206","2022-08-18T16:45:09.194331+00:00","DOGE-PERP","sell","Market","8337","0.0791685","660.0277845","0.4481588656755","USD","false"
"9610664763","2022-08-18T16:02:26.726975+00:00","SCRT-PERP","sell","Market","415","1.26905","526.65575","0.35759925425","USD","false"
"9608800024","2022-08-18T13:15:18.442290+00:00","DOGE-PERP","buy","Market","2698","0.081677","220.364546","0.149627526734","USD","false"
"9608800022","2022-08-18T13:15:18.442290+00:00","DOGE-PERP","buy","Market","127","0.081664","10.371328","0.007042131712","USD","false"
"9608800020","2022-08-18T13:15:18.442290+00:00","DOGE-PERP","buy","Market","275","0.081664","22.4576","0.0152487104","USD","false"
"9608800018","2022-08-18T13:15:18.442290+00:00","DOGE-PERP","buy","Market","2960","0.081664","241.72544","0.16413157376","USD","false"
"9608800016","2022-08-18T13:15:18.442290+00:00","DOGE-PERP","buy","Market","2277","0.081663","185.946651","0.126257776029","USD","false"
"9608651155","2022-08-18T13:00:11.352733+00:00","DOGE-PERP","buy","Market","811","0.0816855","66.2469405","0.0449816725995","USD","false"
"9608105397","2022-08-18T12:15:12.393792+00:00","TONCOIN-PERP","buy","Market","21.6","1.2285","26.5356","0.0180176724","USD","false"
"9608105395","2022-08-18T12:15:12.393792+00:00","TONCOIN-PERP","buy","Market","177.3","1.2275","217.63575000000003","0.14777467425","USD","false"
"9608105393","2022-08-18T12:15:12.393792+00:00","TONCOIN-PERP","buy","Market","43.6","1.2275","53.519000000000005","0.036339401","USD","false"
"9608105391","2022-08-18T12:15:12.393792+00:00","TONCOIN-PERP","buy","Market","299.9","1.2275","368.12725","0.24995840275","USD","false"
"9607998947","2022-08-18T12:05:42.147015+00:00","ETH-PERP","buy","Market","0.1","1863.2","186.32000000000002","0.12651128","USD","false"
"9607934161","2022-08-18T12:00:18.274018+00:00","TONCOIN-PERP","buy","Market","127.4","1.224","155.9376","0.1058816304","USD","false"
"9607812619","2022-08-18T11:45:09.131262+00:00","RUNE-PERP","buy","Market","75","2.548","191.1","0.1297569","USD","false"
"9607812617","2022-08-18T11:45:09.131262+00:00","RUNE-PERP","buy","Market","200","2.548","509.6","0.3460184","USD","false"
"9607701922","2022-08-18T11:30:12.643427+00:00","SCRT-PERP","buy","Market","250","1.2528","313.2","0.2126628","USD","false"
"9607701920","2022-08-18T11:30:12.643427+00:00","SCRT-PERP","buy","Market","290","1.2528","363.31199999999995","0.246688848","USD","false"
"9607586572","2022-08-18T11:15:06.079421+00:00","SCRT-PERP","buy","Market","2","1.2513","2.5026","0.0016992654","USD","false"
"9607586570","2022-08-18T11:15:06.079421+00:00","SCRT-PERP","buy","Market","3","1.2512","3.7536000000000005","0.0025486944","USD","false"
"9607586568","2022-08-18T11:15:06.079421+00:00","SCRT-PERP","buy","Market","235","1.25115","294.02025","0.19963974975","USD","false"
"9607586566","2022-08-18T11:15:06.079421+00:00","SCRT-PERP","buy","Market","290","1.25115","362.8335","0.2463639465","USD","false"
"9607187820","2022-08-18T10:20:02.685771+00:00","ETH-PERP","buy","Market","0.08","1852.7","148.216","0.100638664","USD","false"
"9607186433","2022-08-18T10:19:53.959689+00:00","BTC-PERP","buy","Market","0.01","23500","235","0.159565","USD","false"
"9601805654","2022-08-18T00:00:19.027051+00:00","HOT-PERP","sell","Market","89200","0.002471","220.41320000000002","0.1496605628","USD","false"
"9601805652","2022-08-18T00:00:19.027051+00:00","HOT-PERP","sell","Market","4400","0.002472","10.8768","0.0073853472","USD","false"
"9601805650","2022-08-18T00:00:19.027051+00:00","HOT-PERP","sell","Market","195000","0.002472","482.03999999999996","0.32730516","USD","false"
"9601804047","2022-08-18T00:00:14.399222+00:00","SECO-PERP","sell","Market","94","3.9643","372.6442","0.2530254118","USD","false"
"9601804045","2022-08-18T00:00:14.399222+00:00","SECO-PERP","sell","Market","2","3.987","7.974","0.005414346","USD","false"
"9601804043","2022-08-18T00:00:14.399222+00:00","SECO-PERP","sell","Market","82","3.9871","326.9422","0.2219937538","USD","false"
"9597595388","2022-08-17T18:02:22.957107+00:00","FIDA-PERP","buy","Market","449","0.527","236.62300000000002","0.160667017","USD","false"
"9597595386","2022-08-17T18:02:22.957107+00:00","FIDA-PERP","buy","Market","101","0.527","53.227000000000004","0.036141133","USD","false"
"9597595384","2022-08-17T18:02:22.957107+00:00","FIDA-PERP","buy","Market","700","0.5268","368.76000000000005","0.25038804","USD","false"
"9597595382","2022-08-17T18:02:22.957107+00:00","FIDA-PERP","buy","Market","49","0.5268","25.813200000000002","0.0175271628","USD","false"
"9597571156","2022-08-17T18:01:30.369899+00:00","TONCOIN-PERP","buy","Market","126.9","1.2125","153.86625","0.10447518375","USD","false"
"9597571154","2022-08-17T18:01:30.369899+00:00","TONCOIN-PERP","buy","Market","299.9","1.211","363.1789","0.2465984731","USD","false"
"9596227098","2022-08-17T16:00:19.100297+00:00","HOT-PERP","sell","Market","32500","0.002526","82.095","0.055742505","USD","false"
"9595474688","2022-08-17T15:01:04.656222+00:00","HOT-PERP","sell","Market","214300","0.002505","536.8215","0.3645017985","USD","false"
"9594517098","2022-08-17T14:00:21.004160+00:00","RUNE-PERP","sell","Market","275","2.542","699.05","0.47465495","USD","false"
"9594516253","2022-08-17T14:00:19.208574+00:00","FXS-PERP","sell","Market","117.8","5.935","699.1429999999999","0.474718097","USD","false"
"9594041245","2022-08-17T13:45:08.535081+00:00","FXS-PERP","sell","Market","27.7","5.955","164.9535","0.1120034265","USD","false"
"9593947243","2022-08-17T13:41:23.948500+00:00","BTC-PERP","sell","Limit","0.01","23512","235.12","0.04561328","USD","false"
"9593903646","2022-08-17T13:40:57.620443+00:00","ETH-PERP","sell","Limit","0.08","1835.3","146.824","0.099693496","USD","false"
"9593718572","2022-08-17T13:32:24.563103+00:00","BTC-PERP","buy","Market","0.01","23647","236.47","0.16056313","USD","false"
"9592716345","2022-08-17T12:30:14.016855+00:00","FIDA-PERP","sell","Market","599","0.5268","315.5532","0.2142606228","USD","false"
"9592716343","2022-08-17T12:30:14.016855+00:00","FIDA-PERP","sell","Market","700","0.5268","368.76000000000005","0.25038804","USD","false"
"9592657501","2022-08-17T12:28:01.766367+00:00","DOGE-PERP","buy","Market","1132","0.0824275","93.30793","0.06335608447","USD","false"
"9592657499","2022-08-17T12:28:01.766367+00:00","DOGE-PERP","buy","Market","6071","0.0824045","500.27771950000005","0.3396885715405","USD","false"
"9592657497","2022-08-17T12:28:01.766367+00:00","DOGE-PERP","buy","Market","100","0.082401","8.2401","0.0055950279","USD","false"
"9592354050","2022-08-17T12:17:23.880776+00:00","BTC-PERP","sell","Limit","0.01","23599","235.99","0.16023721","USD","false"
"9592269466","2022-08-17T12:15:08.615243+00:00","TONCOIN-PERP","sell","Market","254.2","1.225","311.395","0.211437205","USD","false"
"9592269464","2022-08-17T12:15:08.615243+00:00","TONCOIN-PERP","sell","Market","300","1.225","367.5","0.2495325","USD","false"
"9592016026","2022-08-17T12:00:18.497481+00:00","TONCOIN-PERP","sell","Market","135.5","1.2265","166.19074999999998","0.11284351925","USD","false"
"9591483358","2022-08-17T11:00:13.442842+00:00","FIDA-PERP","sell","Market","313","0.5429","169.92770000000002","0.1153809083","USD","false"
"9590400839","2022-08-17T09:15:07.948218+00:00","CVX-PERP","sell","Market","110.8","6.145","680.866","0.462308014","USD","false"
"9589930862","2022-08-17T08:30:13.866075+00:00","CVX-PERP","sell","Market","116.3","6.1825","719.02475","0.48821780525","USD","false"
"9589930504","2022-08-17T08:30:13.070850+00:00","SCRT-PERP","sell","Market","239","1.28805","307.84395","0.20902604205","USD","false"
"9589930502","2022-08-17T08:30:13.070850+00:00","SCRT-PERP","sell","Market","11","1.2881","14.1691","0.0096208189","USD","false"
"9589930500","2022-08-17T08:30:13.070850+00:00","SCRT-PERP","sell","Market","280","1.28815","360.68199999999996","0.244903078","USD","false"
